post_id,post_post_url,post_creation_time,period_key,source_type,page_name,page_profile_url,brand,attribution_confidence,reactions,comments,shares,EP,ADV,SentimentProxy,comments_export_coverage,unique_comment_authors,comment_replies_sum,Depth,depth_available,median_reply_time_minutes,ServiceScore,BES_raw
7837,https://www.facebook.com/BRACBANK/posts/pfbid038M4exHxNJ1mtBb4TAfuJByY65xdh5VutWmHMb1RSYoTu3jgGqVpBeZjmwHS92bu1l,2025-10-16T05:23:47+00:00,2025-W42,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,1049,190,62,1615,63,0.08484270734032412,0.44,5,11,0,false,73.4,0.23133115505288912,2.004327623361137
3714,https://www.facebook.com/groups/bcub.bd/permalink/3783927315244080/,2025-12-25T07:35:24+00:00,2025-W52,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,BRAC Bank PLC,comment_tag,40,16,1,75,2,0,0.88,11,7,4.564348191467836,true,,0,1.553984687496747
3714,https://www.facebook.com/groups/bcub.bd/permalink/3783927315244080/,2025-12-25T07:35:24+00:00,2025-W52,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,City Bank,comment_tag,40,16,1,75,2,0,0.88,11,7,4.564348191467836,true,,0,1.553984687496747
7549,https://www.facebook.com/groups/bcub.bd/permalink/3787940331509445/,2025-12-30T07:18:35+00:00,2026-W01,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,American Express,post_tag,23,17,0,57,0,0.21739130434782608,1,10,16,5.231108616854587,true,,0,1.46981970063189
7869,https://www.facebook.com/BRACBANK/posts/pfbid07yLJ9eCeFR1bjzvKTuL7eGVyhjuoBztzmNVm8QdMRSVm7EX1fDBjfmVpkvofSVr7l,2025-10-19T11:00:52+00:00,2025-W42,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,427,14,7,476,8,0.22950819672131148,0.79,6,6,3.8918202981106265,true,28.4,0.2928735710877951,2.0726043383327175
7852,https://www.facebook.com/BRACBANK/posts/pfbid0zWCrUe2JuPFCbCL3vfE77kESBKDwvbgS11Md1FsYfeSpQwT7JavBWTzUTZM1NZuMl,2025-10-13T06:15:04+00:00,2025-W42,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,382,47,27,557,27,0.418848167539267,0,0,0,0,false,,0,1.7616916050309808
7736,https://www.facebook.com/groups/bcub.bd/permalink/3780525645584247/,2025-12-21T06:45:31+00:00,2025-W51,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,BRAC Bank PLC,post_tag,4,0,0,4,0,0,0,0,0,0,false,,0,0.24141568686511503
7834,https://www.facebook.com/BRACBANK/posts/pfbid0uVVE1uH9k6EqKGKj6ESo7BJFMQ8MgoPFDVdWp3zGBk6FNsWw4cMPg6gkcNF9QAUBl,2025-10-16T12:00:51+00:00,2025-W42,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,447,37,44,653,45,0.23937360178970918,0.95,18,17,5.834810737062605,true,28.4,0.2928735710877951,2.7411277888653576
7874,https://www.facebook.com/BRACBANK/posts/pfbid0FLZdgUiz2pAEhw8NotBH6QjisimjGmBxQyQFCujng34cBnng313us9Y8DayK74B6l,2025-10-29T15:00:16+00:00,2025-W44,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,986,145,20,1336,20,0.08823529411764706,0,0,0,0,false,,0,1.7195143770511523
7905,https://www.facebook.com/BRACBANK/posts/pfbid02hrTasE17uBLrna1yAyT6aLQJYEU6xLAmBpm1tFbUmPZNYpCvHHKA6V2gM7TiFJzzl,2025-11-09T13:15:03+00:00,2025-W45,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,276,20,3,325,3,0.16304347826086957,0,0,0,0,false,,0,1.2023586968202886
3678,https://www.facebook.com/groups/bcub.bd/permalink/3785038051799673/,2025-12-26T20:58:00+00:00,2025-W52,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,City Bank,post_tag,3,15,0,33,1,0,0.8,4,15,4.382026634673881,true,,0,1.3248875100054955
7977,https://www.facebook.com/BRACBANK/posts/pfbid0DRVmNNABsvekV4ex1Fzzk9MqYPCXQfeyaHAWWLNRx2Kh1fWYccCdshEs2gZZRxqsl,2025-12-18T04:12:35+00:00,2025-W51,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,page_name,394,17,16,476,16,0.1548223350253807,0,0,0,0,false,,0,1.5459579597033777
3677,https://www.facebook.com/groups/bcub.bd/permalink/3785644348405710/,2025-12-27T04:08:27+00:00,2025-W52,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,Unspecified Bank,comment_tag,45,9,0,63,1,0.13333333333333333,0.78,7,0,2.0794415416798357,true,,0,1.1210447965345818
7550,https://www.facebook.com/groups/bcub.bd/permalink/3788151561488322/,2025-12-30T07:18:18+00:00,2026-W01,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,Dutch-Bangla Bank PLC,comment_tag,272,98,1,471,2,0.5183823529411765,0.87,67,64,8.393894975071744,true,,0,2.583787375361628
7683,https://www.facebook.com/groups/bcub.bd/permalink/3782707915366020/,2025-12-23T16:03:09+00:00,2025-W52,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,United Commercial Bank,post_tag,4,4,0,12,0,0,0,0,0,0,false,,0,0.3847424036192305
7887,https://www.facebook.com/BRACBANK/posts/pfbid02Hm7ft6AmQmFYmDjk1HoLDZUCksfuAA2FgDnAbQdcJHwTAnBS77ZVmwBPiLFB3G4Bl,2025-11-06T03:00:15+00:00,2025-W45,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,391,20,17,482,17,0.13810741687979539,0,0,0,0,false,,0,1.5534144455350472
3644,https://www.facebook.com/groups/bcub.bd/permalink/3787778138192331/,2025-12-29T18:14:47+00:00,2026-W01,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,Eastern Bank PLC,comment_tag,35,17,0,69,1,0.11428571428571428,0.82,13,5,4.430816798843313,true,,0,1.48052624224589
3644,https://www.facebook.com/groups/bcub.bd/permalink/3787778138192331/,2025-12-29T18:14:47+00:00,2026-W01,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,Trust Bank,comment_tag,35,17,0,69,1,0.11428571428571428,0.82,13,5,4.430816798843313,true,,0,1.48052624224589
3644,https://www.facebook.com/groups/bcub.bd/permalink/3787778138192331/,2025-12-29T18:14:47+00:00,2026-W01,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,United Commercial Bank,comment_tag,35,17,0,69,1,0.11428571428571428,0.82,13,5,4.430816798843313,true,,0,1.48052624224589
3644,https://www.facebook.com/groups/bcub.bd/permalink/3787778138192331/,2025-12-29T18:14:47+00:00,2026-W01,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,Mutual Trust Bank,comment_tag,35,17,0,69,1,0.11428571428571428,0.82,13,5,4.430816798843313,true,,0,1.48052624224589
7679,https://www.facebook.com/groups/bcub.bd/permalink/3782611462042332/,2025-12-23T19:24:14+00:00,2025-W52,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,Eastern Bank PLC,post_tag,8,4,0,16,0,0,0,0,0,0,false,,0,0.4249820016084324
7787,https://www.facebook.com/groups/bcub.bd/permalink/3776333469336798/,2025-12-16T10:53:19+00:00,2025-W51,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,Prime Bank,post_tag,3,9,0,21,0,0,0,0,0,0,false,,0,0.4636563680037474
3673,https://www.facebook.com/groups/bcub.bd/permalink/3785738185062993/,2025-12-27T06:37:44+00:00,2025-W52,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,Dutch-Bangla Bank PLC,post_tag_list,11,1,0,13,0,0,2,2,0,1.0986122886681096,true,,0,0.5606504427425052
3673,https://www.facebook.com/groups/bcub.bd/permalink/3785738185062993/,2025-12-27T06:37:44+00:00,2025-W52,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,Eastern Bank PLC,post_tag_list,11,1,0,13,0,0,2,2,0,1.0986122886681096,true,,0,0.5606504427425052
7886,https://www.facebook.com/BRACBANK/posts/pfbid02ttKZHRMZNqgbiuzXf62mPFYFQC6Re1pywJMYM5jdJFc1qxmeE9U55iENGmAVyKkxl,2025-11-06T07:20:02+00:00,2025-W45,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,1583,150,68,2087,68,0.1560328490208465,0,0,0,0,false,,0,2.0480270904271274
7906,https://www.facebook.com/BRACBANK/posts/pfbid02yxeBwcNBLTEFnXDfqkSyD3oR8P97kXho9c1qReFhW7UDaMs9AZnGdE1JXwJrgSJ2l,2025-11-09T12:00:30+00:00,2025-W45,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,250,3,8,280,8,0.156,0,0,0,0,false,,0,1.3397981158673058
3715,https://www.facebook.com/groups/bcub.bd/permalink/3783987081904770/,2025-12-25T07:35:15+00:00,2025-W52,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,Premier Bank,post_tag,2,2,0,6,0,0,1,2,1,1.791759469228055,true,,0,0.5606504427425052
7924,https://www.facebook.com/BRACBANK/posts/pfbid02m1PKdTYX5dwUEeGYiRLeHGkPBD7osRGAaaveqh81G3bTnUnwYtXyFc38X64ZUyoil,2025-11-15T06:00:40+00:00,2025-W46,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,139,9,4,169,4,0.14388489208633093,0,0,0,0,false,,0,1.142617060274575
7651,https://www.facebook.com/groups/bcub.bd/permalink/3781252865511525/,2025-12-23T19:43:50+00:00,2025-W52,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,Prime Bank,comment_tag,3,6,0,15,1,0,1,4,4,3.2188758248682006,true,,0,1.0373491181781862
7651,https://www.facebook.com/groups/bcub.bd/permalink/3781252865511525/,2025-12-23T19:43:50+00:00,2025-W52,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,Eastern Bank PLC,comment_tag,3,6,0,15,1,0,1,4,4,3.2188758248682006,true,,0,1.0373491181781862
7779,https://www.facebook.com/groups/bcub.bd/permalink/3776595215977290/,2025-12-16T12:29:19+00:00,2025-W51,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,City Bank,post_tag,3,6,0,15,0,0,0,0,0,0,false,,0,0.4158883083359672
7667,https://www.facebook.com/groups/bcub.bd/permalink/3782502342053244/,2025-12-23T19:35:55+00:00,2025-W52,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,Mutual Trust Bank,post_tag,1,1,0,3,0,0,0,0,0,0,false,,0,0.2079441541679836
7896,https://www.facebook.com/BRACBANK/posts/pfbid033aYVh8y1fG4jWzjv4UEwa1kidr8xZaNnG9ST2o73fAW4LV2aUSEorGsbRv7UmWi5l,2025-11-13T13:10:34+00:00,2025-W46,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,3330,338,31,4099,31,0.08108108108108109,0,0,0,0,false,,0,1.9693368968421836
7855,https://www.facebook.com/BRACBANK/posts/pfbid0E9YRkPjRJRYrwve1RqZGQQGgYy5FBvBAkfm9PpKYNymV47bvJfQ1LZio8WpEgvAel,2025-10-23T16:00:16+00:00,2025-W43,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,2215,228,62,2857,63,0.1038374717832957,0.32,7,19,0,false,30.9,0.28624812556510854,2.104738554404326
7784,https://www.facebook.com/groups/bcub.bd/permalink/3776003126036499/,2025-12-15T18:47:20+00:00,2025-W51,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,Eastern Bank PLC,post_tag,34,13,0,60,0,0.08823529411764706,0,0,0,0,false,,0,0.6475134325671732
3700,https://www.facebook.com/groups/bcub.bd/permalink/3782946878675457/,2025-12-25T07:40:05+00:00,2025-W52,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,Dutch-Bangla Bank PLC,comment_tag,43,49,1,144,2,0,0.96,33,31,6.992096427415888,true,,0,2.015046983209091
3700,https://www.facebook.com/groups/bcub.bd/permalink/3782946878675457/,2025-12-25T07:40:05+00:00,2025-W52,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,IFIC Bank,comment_tag,43,49,1,144,2,0,0.96,33,31,6.992096427415888,true,,0,2.015046983209091
3700,https://www.facebook.com/groups/bcub.bd/permalink/3782946878675457/,2025-12-25T07:40:05+00:00,2025-W52,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,BRAC Bank PLC,comment_tag,43,49,1,144,2,0,0.96,33,31,6.992096427415888,true,,0,2.015046983209091
3700,https://www.facebook.com/groups/bcub.bd/permalink/3782946878675457/,2025-12-25T07:40:05+00:00,2025-W52,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,Eastern Bank PLC,comment_tag,43,49,1,144,2,0,0.96,33,31,6.992096427415888,true,,0,2.015046983209091
3700,https://www.facebook.com/groups/bcub.bd/permalink/3782946878675457/,2025-12-25T07:40:05+00:00,2025-W52,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,City Bank,comment_tag,43,49,1,144,2,0,0.96,33,31,6.992096427415888,true,,0,2.015046983209091
3700,https://www.facebook.com/groups/bcub.bd/permalink/3782946878675457/,2025-12-25T07:40:05+00:00,2025-W52,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,United Commercial Bank,comment_tag,43,49,1,144,2,0,0.96,33,31,6.992096427415888,true,,0,2.015046983209091
3700,https://www.facebook.com/groups/bcub.bd/permalink/3782946878675457/,2025-12-25T07:40:05+00:00,2025-W52,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,Midland Bank,comment_tag,43,49,1,144,2,0,0.96,33,31,6.992096427415888,true,,0,2.015046983209091
3700,https://www.facebook.com/groups/bcub.bd/permalink/3782946878675457/,2025-12-25T07:40:05+00:00,2025-W52,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,Mutual Trust Bank,comment_tag,43,49,1,144,2,0,0.96,33,31,6.992096427415888,true,,0,2.015046983209091
3700,https://www.facebook.com/groups/bcub.bd/permalink/3782946878675457/,2025-12-25T07:40:05+00:00,2025-W52,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,Mercantile Bank,comment_tag,43,49,1,144,2,0,0.96,33,31,6.992096427415888,true,,0,2.015046983209091
7551,https://www.facebook.com/groups/bcub.bd/permalink/3788168614819950/,2025-12-30T07:18:03+00:00,2026-W01,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,Unspecified Bank,comment_tag,11,8,0,27,1,0,1,3,11,3.8712010109078907,true,,0,1.2191402642744533
7518,https://www.facebook.com/BRACBANK/posts/pfbid032NyZyZvNcJqLuWsN3dFcFzYfw8FemZQqLNn7TRkYAetFFKEMzAoAhVQWyY3UPiG4l,2025-10-06T11:58:45+00:00,2025-W41,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,122,9,6,158,7,0.1721311475409836,0.89,5,4,3.401197381662155,true,55.1,0.24723076103503994,1.7837340617129254
3713,https://www.facebook.com/groups/bcub.bd/permalink/3783844641919014/,2025-12-25T07:36:31+00:00,2025-W52,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,Dutch-Bangla Bank PLC,post_tag,1,1,0,3,1,0,1,1,0,0.6931471805599453,true,,0,0.45054566736396445
3706,https://www.facebook.com/groups/bcub.bd/permalink/3783414215295390/,2025-12-25T07:38:35+00:00,2025-W52,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,Eastern Bank PLC,comment_tag,3,4,0,11,1,0,1,4,0,1.6094379124341003,true,,0,0.7527811204453041
3706,https://www.facebook.com/groups/bcub.bd/permalink/3783414215295390/,2025-12-25T07:38:35+00:00,2025-W52,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,BRAC Bank PLC,comment_tag,3,4,0,11,1,0,1,4,0,1.6094379124341003,true,,0,0.7527811204453041
3706,https://www.facebook.com/groups/bcub.bd/permalink/3783414215295390/,2025-12-25T07:38:35+00:00,2025-W52,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,Prime Bank,comment_tag,3,4,0,11,1,0,1,4,0,1.6094379124341003,true,,0,0.7527811204453041
8003,https://www.facebook.com/BRACBANK/posts/pfbid02DUt4mRf3EGU4sbaCmTPdimxBvNJ6rUJjAm4anUaH4WmJt7QUAzbZhVtuQeXuvFW4l,2025-12-27T04:00:11+00:00,2025-W52,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,347,123,14,635,14,0.08645533141210375,0,0,0,0,false,,0,1.5401491907156966
7958,https://www.facebook.com/BRACBANK/videos/1686165932350018/,2025-12-10T16:33:43+00:00,2025-W50,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,1660,93,20,1906,20,0.06927710843373494,0,0,0,0,false,,0,1.7661444663365544
7990,https://www.facebook.com/BRACBANK/posts/pfbid02ZLcPpm6Fp5MKLXyzAdtQjzGJTb6XMg7FwSAQBmcmBF49jDwWJSVBS3KZUvRYffuSl,2025-12-22T15:00:20+00:00,2025-W52,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,1683,156,124,2367,124,0.12477718360071301,0,0,0,0,false,,0,2.174804911121294
7782,https://www.facebook.com/groups/bcub.bd/permalink/3776063746030437/,2025-12-16T10:57:05+00:00,2025-W51,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,Dutch-Bangla Bank PLC,post_tag,3,2,0,7,0,0,0,0,0,0,false,,0,0.3119162312519754
7877,https://www.facebook.com/BRACBANK/posts/pfbid0PKWFPb3dPc6k1dbJQEg8Ww6GzKpo2oEWM3MTboayNq56oTfSo7ugfqDRMLKDpYHLl,2025-10-28T14:45:25+00:00,2025-W44,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,993,79,46,1289,46,0.16717019133937563,0,0,0,0,false,,0,1.9028987119141507
7897,https://www.facebook.com/BRACBANK/posts/pfbid02aS4XoGxDMk1yRrEE3TkgPLSjeznvhYqjrPCohFUvEGkqUjB8idLcaBEiAYTJpFdol,2025-11-13T06:19:20+00:00,2025-W46,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,327,22,23,440,23,0.22018348623853212,0,0,0,0,false,,0,1.6260317175701022
3744,https://www.facebook.com/primebankofficial/posts/pfbid02XYRTTEskx3uCCDqpwqPniVHYrZNkCS5pPh5jbLsMcg87Z2rhLwyYA9nnxTEuPSiWl,2025-10-03T06:00:19+00:00,2025-W40,owned,Prime Bank,https://www.facebook.com/primebankofficial,Prime Bank,post_tag,168,8,11,217,11,0.15476190476190477,0,0,0,0,false,,0,1.3588222560426302
3741,https://www.facebook.com/reel/789934153646281/,2025-10-04T04:01:06+00:00,2025-W40,owned,Prime Bank,https://www.facebook.com/primebankofficial,Prime Bank,post_tag,83,2,11,120,11,0.10843373493975904,0,0,0,0,false,,0,1.2543017190260268
7527,https://www.facebook.com/BRACBANK/posts/pfbid02FS2D3geFW2UMZLxCcyjwXP8kREw6m7T1qFiZ9XTBp6RmEhe9zcYhujRyJCSkRDm2l,2025-10-09T06:00:44+00:00,2025-W41,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,117,12,9,168,9,0.1111111111111111,0,0,0,0,false,,0,1.2688907147261592
7546,https://www.facebook.com/groups/bcub.bd/permalink/3788221608147984/,2025-12-30T08:03:11+00:00,2026-W01,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,Eastern Bank PLC,comment_tag,103,52,1,210,2,0.2524271844660194,0.94,36,38,7.274479558773871,true,,0,2.2020226261342195
7546,https://www.facebook.com/groups/bcub.bd/permalink/3788221608147984/,2025-12-30T08:03:11+00:00,2026-W01,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,City Bank,comment_tag,103,52,1,210,2,0.2524271844660194,0.94,36,38,7.274479558773871,true,,0,2.2020226261342195
7546,https://www.facebook.com/groups/bcub.bd/permalink/3788221608147984/,2025-12-30T08:03:11+00:00,2026-W01,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,Islami Bank Bangladesh,comment_tag,103,52,1,210,2,0.2524271844660194,0.94,36,38,7.274479558773871,true,,0,2.2020226261342195
7546,https://www.facebook.com/groups/bcub.bd/permalink/3788221608147984/,2025-12-30T08:03:11+00:00,2026-W01,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,Unspecified Bank,comment_tag,103,52,1,210,2,0.2524271844660194,0.94,36,38,7.274479558773871,true,,0,2.2020226261342195
7546,https://www.facebook.com/groups/bcub.bd/permalink/3788221608147984/,2025-12-30T08:03:11+00:00,2026-W01,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,Trust Bank,comment_tag,103,52,1,210,2,0.2524271844660194,0.94,36,38,7.274479558773871,true,,0,2.2020226261342195
7652,https://www.facebook.com/groups/bcub.bd/permalink/3782941172009361/,2025-12-23T19:43:42+00:00,2025-W52,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,United Commercial Bank,comment_tag,5,13,0,31,1,0,0.69,9,3,3.6888794541139367,true,,0,1.2118217396490385
7652,https://www.facebook.com/groups/bcub.bd/permalink/3782941172009361/,2025-12-23T19:43:42+00:00,2025-W52,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,Eastern Bank PLC,comment_tag,5,13,0,31,1,0,0.69,9,3,3.6888794541139367,true,,0,1.2118217396490385
7652,https://www.facebook.com/groups/bcub.bd/permalink/3782941172009361/,2025-12-23T19:43:42+00:00,2025-W52,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,One Bank,comment_tag,5,13,0,31,1,0,0.69,9,3,3.6888794541139367,true,,0,1.2118217396490385
7655,https://www.facebook.com/groups/bcub.bd/permalink/3781475212155957/,2025-12-23T19:42:18+00:00,2025-W52,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,BRAC Bank PLC,post_tag,1,0,0,1,0,0,0,0,0,0,false,,0,0.1039720770839918
7686,https://www.facebook.com/groups/bcub.bd/permalink/3781878662115612/,2025-12-22T21:12:41+00:00,2025-W52,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,Standard Chartered Bank,post_tag,3,0,0,3,0,0,0,0,0,0,false,,0,0.2079441541679836
7525,https://www.facebook.com/BRACBANK/posts/pfbid0Qbz6A6rd22rPBT3QG2f2Gq8hKVoHviqmYEdFkSNzBeVoWeFhY2USBP4dTqfdiKFBl,2025-10-09T08:42:33+00:00,2025-W41,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,763,62,18,941,18,0.13237221494102228,0,0,0,0,false,,0,1.6624188622491003
7802,https://www.facebook.com/groups/bcub.bd/permalink/3775769802726498/,2025-12-15T15:29:03+00:00,2025-W51,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,BRAC Bank PLC,post_tag,8,4,0,16,0,0.125,0,0,0,0,false,,0,0.4687320016084324
7954,https://www.facebook.com/BRACBANK/posts/pfbid02LPaCH1n9R4wD3V9c5YGwrE5WfcJGq2HnBZaewd5cicJjGvgyFrqnVhivwpRMV6dnl,2025-11-30T02:30:39+00:00,2025-W48,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,244,16,5,291,5,0.15163934426229508,0,0,0,0,false,,0,1.2629387346776564
7728,https://www.facebook.com/groups/bcub.bd/permalink/3780605552242923/,2025-12-21T06:46:46+00:00,2025-W51,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,Dutch-Bangla Bank PLC,post_tag,1,1,0,3,0,0,0,0,0,0,false,,0,0.2079441541679836
7552,https://www.facebook.com/groups/bcub.bd/permalink/3788183721485106/,2025-12-30T07:17:27+00:00,2026-W01,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,Islami Bank Bangladesh,post_tag,14,3,0,20,0,0,1.33,3,2,2.484906649788,true,,0,0.8294143631267135
7902,https://www.facebook.com/BRACBANK/posts/pfbid02Mt4sTXXegiZcKxDXUnri6PruFNUL2JVyTqmRsqsqP55usXwcb6Y3NbkQVZ8JPmJsl,2025-11-10T10:02:07+00:00,2025-W46,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,84,0,3,93,3,0.08333333333333333,0,0,0,0,false,,0,0.9879197562311454
3645,https://www.facebook.com/groups/bcub.bd/permalink/3787786588191486/,2025-12-29T18:14:43+00:00,2026-W01,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,Eastern Bank PLC,comment_tag,3,7,0,17,1,0,1,3,10,3.7841896339182615,true,,0,1.139813644884153
7838,https://www.facebook.com/BRACBANK/posts/pfbid07gJ8znphawLX7eUFVSnmLRWSZQhuLAqtFJNF2GGuEjTfyXVG7ELfdbAnmebYqPMil,2025-10-16T03:00:22+00:00,2025-W42,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,148,0,4,160,4,0.14864864864864866,0,0,0,0,false,,0,1.1361252642615167
7876,https://www.facebook.com/BRACBANK/posts/pfbid032MfdgqnNzCVGzAweRgd4k8mjg7k1xJuWcwCZybJkRaUSYDGnuAXw2DqsQZ2d3qsWl,2025-10-29T03:30:02+00:00,2025-W44,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,850,65,43,1109,43,0.13058823529411764,0,0,0,0,false,,0,1.8543611032825504
